EmployeeID,ShiftStart,TaskCategory,StartTime,EndTime,Duration_Hours,ShiftEnd
EMP0233,08:00,Meeting prep,14:34,14:49,0.25,17:00
EMP0233,08:00,Analyzing,14:53,15:54,1.01,17:00
EMP0233,08:00,Documenting,16:05,17:00,0.92,17:00
EMP0234,12:00,Morning routine,12:00,12:31,0.53,21:00
EMP0234,12:00,Meetings,12:41,14:13,1.53,21:00
EMP0234,12:00,Email communication,14:17,14:50,0.56,21:00
EMP0234,12:00,Administrative,15:01,15:37,0.59,21:00
EMP0234,12:00,Team collaboration,15:41,16:15,0.58,21:00
EMP0234,12:00,Analyzing,16:26,17:32,1.09,21:00
EMP0234,12:00,Documenting,17:45,18:52,1.11,21:00
EMP0234,12:00,Misc,18:54,19:12,0.29,21:00
EMP0234,12:00,Meeting prep,19:17,19:32,0.26,21:00
EMP0234,12:00,Presentation,19:45,20:12,0.46,21:00
EMP0234,12:00,Learning & Research,20:14,20:42,0.47,21:00
EMP0234,12:00,Planning,20:50,21:00,0.15,21:00
EMP0235,10:00,Email communication,10:00,10:33,0.56,19:00
EMP0235,10:00,Morning routine,10:39,11:11,0.54,19:00
EMP0235,10:00,Administrative,11:13,11:46,0.54,19:00
EMP0235,10:00,Meetings,11:49,13:05,1.27,19:00
EMP0235,10:00,Documenting,13:20,14:15,0.92,19:00
EMP0235,10:00,Presentation,14:22,14:47,0.41,19:00
EMP0235,10:00,Team collaboration,14:53,15:37,0.75,19:00
EMP0235,10:00,Planning,15:42,16:36,0.89,19:00
EMP0235,10:00,Misc,16:38,16:53,0.25,19:00
EMP0235,10:00,Meeting prep,16:57,17:14,0.29,19:00
EMP0235,10:00,Analyzing,17:16,18:27,1.18,19:00
EMP0235,10:00,Learning & Research,18:38,19:00,0.36,19:00
EMP0236,10:00,Morning routine,10:00,10:25,0.42,19:00
EMP0236,10:00,Administrative,10:25,10:55,0.51,19:00
EMP0236,10:00,Email communication,10:58,11:29,0.52,19:00
EMP0236,10:00,Meetings,11:42,12:56,1.23,19:00
EMP0236,10:00,Analyzing,13:10,14:06,0.93,19:00
EMP0236,10:00,Planning,14:12,15:03,0.84,19:00
EMP0236,10:00,Team collaboration,15:08,15:48,0.68,19:00
EMP0236,10:00,Learning & Research,15:54,16:24,0.5,19:00
EMP0236,10:00,Documenting,16:31,17:20,0.81,19:00
EMP0236,10:00,Misc,17:22,17:37,0.25,19:00
EMP0236,10:00,Presentation,17:42,18:09,0.45,19:00
EMP0236,10:00,Meeting prep,18:24,18:44,0.34,19:00
EMP0237,10:00,Administrative,10:00,10:30,0.51,19:00
EMP0237,10:00,Morning routine,10:32,11:04,0.53,19:00
EMP0237,10:00,Meetings,11:07,12:36,1.49,19:00
EMP0237,10:00,Email communication,12:41,13:17,0.59,19:00
EMP0237,10:00,Misc,13:17,13:31,0.24,19:00
EMP0237,10:00,Documenting,13:31,14:20,0.81,19:00
EMP0237,10:00,Meeting prep,14:30,14:47,0.28,19:00
EMP0237,10:00,Presentation,15:01,15:34,0.56,19:00
EMP0237,10:00,Planning,15:43,16:35,0.86,19:00
EMP0237,10:00,Learning & Research,16:39,17:05,0.44,19:00
EMP0237,10:00,Team collaboration,17:11,17:53,0.69,19:00
EMP0237,10:00,Analyzing,17:56,19:00,1.06,19:00
EMP0238,12:00,Meetings,12:00,13:21,1.36,21:00
EMP0238,12:00,Administrative,13:31,13:57,0.43,21:00
EMP0238,12:00,Morning routine,14:07,14:32,0.42,21:00
EMP0238,12:00,Email communication,14:38,15:04,0.42,21:00
EMP0238,12:00,Planning,15:15,16:07,0.88,21:00
EMP0238,12:00,Analyzing,16:12,17:16,1.06,21:00
EMP0238,12:00,Team collaboration,17:23,18:08,0.75,21:00
EMP0238,12:00,Learning & Research,18:08,18:41,0.55,21:00
EMP0238,12:00,Presentation,18:49,19:18,0.49,21:00
EMP0238,12:00,Meeting prep,19:21,19:38,0.29,21:00
EMP0238,12:00,Documenting,19:43,20:45,1.03,21:00
EMP0238,12:00,Misc,20:46,21:00,0.22,21:00
EMP0239,10:00,Morning routine,10:00,10:25,0.42,19:00
EMP0239,10:00,Email communication,10:30,10:55,0.43,19:00
EMP0239,10:00,Administrative,11:06,11:37,0.52,19:00
EMP0239,10:00,Meetings,11:37,13:14,1.61,19:00
EMP0239,10:00,Presentation,13:28,14:02,0.57,19:00
EMP0239,10:00,Team collaboration,14:17,15:06,0.82,19:00
EMP0239,10:00,Analyzing,15:21,16:10,0.83,19:00
EMP0239,10:00,Learning & Research,16:17,16:46,0.48,19:00
EMP0239,10:00,Documenting,16:49,17:46,0.94,19:00
EMP0239,10:00,Misc,17:57,18:09,0.21,19:00
EMP0239,10:00,Planning,18:14,18:51,0.61,19:00
EMP0240,10:00,Morning routine,10:00,10:25,0.42,19:00
EMP0240,10:00,Email communication,10:40,11:16,0.6,19:00
EMP0240,10:00,Meetings,11:20,12:48,1.48,19:00
EMP0240,10:00,Administrative,12:52,13:22,0.5,19:00
EMP0240,10:00,Team collaboration,13:33,14:20,0.78,19:00
EMP0240,10:00,Learning & Research,14:20,14:44,0.4,19:00
EMP0240,10:00,Documenting,14:48,15:56,1.12,19:00
EMP0240,10:00,Planning,16:07,16:58,0.85,19:00
EMP0240,10:00,Meeting prep,17:09,17:28,0.33,19:00
EMP0240,10:00,Misc,17:43,17:59,0.26,19:00
EMP0240,10:00,Analyzing,17:59,18:55,0.94,19:00
EMP0240,10:00,Presentation,18:58,19:00,0.02,19:00
EMP0241,08:00,Meetings,08:00,09:21,1.35,17:00
EMP0241,08:00,Morning routine,09:31,10:03,0.54,17:00
EMP0241,08:00,Email communication,10:06,10:30,0.4,17:00
EMP0241,08:00,Administrative,10:35,11:05,0.5,17:00
EMP0241,08:00,Documenting,11:12,12:01,0.82,17:00
EMP0241,08:00,Presentation,12:05,12:41,0.6,17:00
EMP0241,08:00,Learning & Research,12:44,13:13,0.48,17:00
EMP0241,08:00,Team collaboration,13:13,13:58,0.74,17:00
EMP0241,08:00,Meeting prep,13:59,14:19,0.33,17:00
EMP0241,08:00,Misc,14:24,14:40,0.28,17:00
EMP0241,08:00,Analyzing,14:44,15:44,0.99,17:00
EMP0241,08:00,Planning,15:51,16:28,0.63,17:00
EMP0242,10:00,Email communication,10:00,10:24,0.41,19:00
EMP0242,10:00,Administrative,10:34,11:00,0.43,19:00
EMP0242,10:00,Morning routine,11:04,11:29,0.41,19:00
EMP0242,10:00,Meetings,11:41,13:15,1.58,19:00
EMP0242,10:00,Presentation,13:19,13:44,0.42,19:00
EMP0242,10:00,Team collaboration,13:50,14:33,0.72,19:00
EMP0242,10:00,Planning,14:33,15:26,0.88,19:00
EMP0242,10:00,Meeting prep,15:40,15:59,0.31,19:00
EMP0242,10:00,Analyzing,16:02,17:00,0.97,19:00
EMP0242,10:00,Learning & Research,17:00,17:27,0.45,19:00
EMP0242,10:00,Documenting,17:42,18:47,1.08,19:00
EMP0242,10:00,Misc,18:48,19:00,0.19,19:00
EMP0243,12:00,Email communication,12:00,12:31,0.53,21:00
EMP0243,12:00,Morning routine,12:33,13:03,0.49,21:00
EMP0243,12:00,Administrative,13:18,13:49,0.52,21:00
EMP0243,12:00,Meetings,13:59,15:18,1.31,21:00
EMP0243,12:00,Analyzing,15:20,16:21,1.02,21:00
EMP0243,12:00,Planning,16:28,17:11,0.72,21:00
EMP0243,12:00,Misc,17:22,17:38,0.26,21:00
EMP0243,12:00,Presentation,17:48,18:13,0.42,21:00
EMP0243,12:00,Documenting,18:24,19:13,0.81,21:00
EMP0243,12:00,Team collaboration,19:20,19:59,0.65,21:00
EMP0243,12:00,Learning & Research,20:06,20:35,0.5,21:00
EMP0243,12:00,Meeting prep,20:49,21:00,0.17,21:00
EMP0244,08:00,Administrative,08:00,08:29,0.5,17:00
EMP0244,08:00,Meetings,08:39,10:22,1.72,17:00
EMP0244,08:00,Morning routine,10:24,10:50,0.44,17:00
EMP0244,08:00,Email communication,10:50,11:24,0.57,17:00
EMP0244,08:00,Documenting,11:36,12:29,0.87,17:00
EMP0244,08:00,Planning,12:41,13:28,0.78,17:00
EMP0244,08:00,Presentation,13:32,14:05,0.56,17:00
EMP0244,08:00,Team collaboration,14:15,14:53,0.63,17:00
EMP0244,08:00,Meeting prep,15:06,15:22,0.27,17:00
EMP0244,08:00,Analyzing,15:28,16:37,1.14,17:00
EMP0244,08:00,Misc,16:38,16:53,0.26,17:00
EMP0244,08:00,Learning & Research,16:59,17:00,0.01,17:00
EMP0245,10:00,Email communication,10:00,10:27,0.46,19:00
EMP0245,10:00,Morning routine,10:35,11:07,0.53,19:00
EMP0245,10:00,Administrative,11:22,11:51,0.48,19:00
EMP0245,10:00,Meetings,12:01,13:17,1.27,19:00
EMP0245,10:00,Learning & Research,13:32,14:05,0.55,19:00
EMP0245,10:00,Team collaboration,14:16,15:00,0.74,19:00
EMP0245,10:00,Planning,15:13,15:57,0.73,19:00
EMP0245,10:00,Misc,15:59,16:11,0.21,19:00
EMP0245,10:00,Analyzing,16:20,17:23,1.05,19:00
EMP0245,10:00,Meeting prep,17:33,17:51,0.29,19:00
EMP0245,10:00,Documenting,17:53,19:00,1.11,19:00
EMP0246,12:00,Meetings,12:00,13:25,1.43,21:00
EMP0246,12:00,Morning routine,13:32,14:02,0.49,21:00
EMP0246,12:00,Administrative,14:07,14:33,0.44,21:00
EMP0246,12:00,Email communication,14:42,15:17,0.59,21:00
EMP0246,12:00,Meeting prep,15:25,15:41,0.26,21:00
EMP0246,12:00,Planning,15:49,16:32,0.72,21:00
EMP0246,12:00,Presentation,16:47,17:18,0.52,21:00
EMP0246,12:00,Documenting,17:31,18:27,0.93,21:00
EMP0246,12:00,Analyzing,18:36,19:43,1.13,21:00
EMP0246,12:00,Team collaboration,19:58,20:37,0.65,21:00
EMP0246,12:00,Learning & Research,20:41,21:00,0.3,21:00
EMP0247,10:00,Email communication,10:00,10:25,0.43,19:00
EMP0247,10:00,Meetings,10:37,11:57,1.33,19:00
EMP0247,10:00,Administrative,12:03,12:38,0.57,19:00
EMP0247,10:00,Morning routine,12:41,13:14,0.55,19:00
EMP0247,10:00,Documenting,13:23,14:17,0.89,19:00
EMP0247,10:00,Misc,14:20,14:36,0.28,19:00
EMP0247,10:00,Presentation,14:40,15:15,0.58,19:00
EMP0247,10:00,Meeting prep,15:21,15:41,0.33,19:00
EMP0247,10:00,Planning,15:41,16:23,0.69,19:00
EMP0247,10:00,Analyzing,16:29,17:33,1.07,19:00
EMP0247,10:00,Learning & Research,17:40,18:08,0.47,19:00
EMP0247,10:00,Team collaboration,18:10,18:49,0.64,19:00
EMP0248,12:00,Administrative,12:00,12:32,0.54,21:00
EMP0248,12:00,Morning routine,12:36,13:10,0.56,21:00
EMP0248,12:00,Email communication,13:10,13:38,0.47,21:00
EMP0248,12:00,Meetings,13:49,15:25,1.59,21:00
EMP0248,12:00,Presentation,15:27,15:54,0.46,21:00
EMP0248,12:00,Team collaboration,15:54,16:42,0.8,21:00
EMP0248,12:00,Misc,16:52,17:05,0.21,21:00
EMP0248,12:00,Learning & Research,17:11,17:37,0.45,21:00
EMP0248,12:00,Analyzing,17:37,18:32,0.92,21:00
EMP0248,12:00,Documenting,18:45,19:49,1.07,21:00
EMP0248,12:00,Planning,20:03,20:43,0.66,21:00
EMP0248,12:00,Meeting prep,20:43,21:00,0.27,21:00
EMP0249,08:00,Email communication,08:00,08:27,0.46,17:00
EMP0249,08:00,Administrative,08:37,09:10,0.56,17:00
EMP0249,08:00,Meetings,09:14,10:31,1.27,17:00
EMP0249,08:00,Morning routine,10:41,11:16,0.59,17:00
EMP0249,08:00,Misc,11:21,11:38,0.28,17:00
EMP0249,08:00,Planning,11:38,12:27,0.81,17:00
EMP0249,08:00,Presentation,12:37,13:11,0.57,17:00
EMP0249,08:00,Analyzing,13:24,14:24,1,17:00
EMP0249,08:00,Team collaboration,14:31,15:12,0.69,17:00
EMP0249,08:00,Documenting,15:20,16:29,1.14,17:00
EMP0249,08:00,Meeting prep,16:41,16:56,0.25,17:00
EMP0250,10:00,Administrative,10:00,10:26,0.44,19:00
EMP0250,10:00,Morning routine,10:29,11:04,0.58,19:00
EMP0250,10:00,Meetings,11:08,12:47,1.66,19:00
EMP0250,10:00,Email communication,12:54,13:25,0.52,19:00
EMP0250,10:00,Planning,13:36,14:25,0.81,19:00
EMP0250,10:00,Documenting,14:40,15:45,1.09,19:00
EMP0250,10:00,Presentation,15:52,16:27,0.58,19:00
EMP0250,10:00,Team collaboration,16:39,17:17,0.62,19:00
EMP0250,10:00,Analyzing,17:26,18:23,0.96,19:00
EMP0250,10:00,Learning & Research,18:28,19:00,0.52,19:00
EMP0251,12:00,Meetings,12:00,13:20,1.34,21:00
EMP0251,12:00,Administrative,13:20,13:46,0.44,21:00
EMP0251,12:00,Morning routine,13:49,14:18,0.47,21:00
EMP0251,12:00,Email communication,14:24,14:52,0.46,21:00
EMP0251,12:00,Team collaboration,15:04,15:41,0.62,21:00
EMP0251,12:00,Misc,15:49,16:01,0.21,21:00
EMP0251,12:00,Planning,16:10,16:50,0.66,21:00
EMP0251,12:00,Documenting,16:58,17:49,0.86,21:00
EMP0251,12:00,Presentation,17:56,18:27,0.52,21:00
EMP0251,12:00,Analyzing,18:32,19:30,0.96,21:00
EMP0251,12:00,Learning & Research,19:45,20:12,0.45,21:00
EMP0251,12:00,Meeting prep,20:18,20:34,0.27,21:00
EMP0252,12:00,Email communication,12:00,12:32,0.55,21:00
EMP0252,12:00,Administrative,12:42,13:07,0.42,21:00
EMP0252,12:00,Morning routine,13:21,13:57,0.59,21:00
EMP0252,12:00,Meetings,13:58,15:24,1.44,21:00
EMP0252,12:00,Presentation,15:34,15:59,0.41,21:00
EMP0252,12:00,Documenting,16:11,17:11,1.01,21:00
EMP0252,12:00,Analyzing,17:23,18:19,0.94,21:00
EMP0252,12:00,Team collaboration,18:20,19:08,0.8,21:00
EMP0252,12:00,Misc,19:20,19:33,0.22,21:00
EMP0252,12:00,Learning & Research,19:35,20:10,0.59,21:00
EMP0252,12:00,Planning,20:22,20:59,0.6,21:00
EMP0253,12:00,Administrative,12:00,12:32,0.54,21:00
EMP0253,12:00,Meetings,12:45,14:30,1.76,21:00
EMP0253,12:00,Morning routine,14:32,15:06,0.56,21:00
EMP0253,12:00,Email communication,15:20,15:55,0.59,21:00
EMP0253,12:00,Presentation,16:07,16:42,0.58,21:00
EMP0253,12:00,Team collaboration,16:49,17:37,0.8,21:00
EMP0253,12:00,Meeting prep,17:41,18:00,0.32,21:00
EMP0253,12:00,Misc,18:14,18:28,0.23,21:00
EMP0253,12:00,Planning,18:42,19:22,0.65,21:00
EMP0253,12:00,Analyzing,19:31,20:37,1.1,21:00
EMP0253,12:00,Learning & Research,20:43,21:00,0.28,21:00
EMP0254,12:00,Email communication,12:00,12:27,0.46,21:00
EMP0254,12:00,Administrative,12:29,13:02,0.55,21:00
EMP0254,12:00,Morning routine,13:15,13:50,0.58,21:00
EMP0254,12:00,Meetings,14:02,15:36,1.56,21:00
EMP0254,12:00,Learning & Research,15:50,16:20,0.51,21:00
EMP0254,12:00,Meeting prep,16:33,16:49,0.27,21:00
EMP0254,12:00,Documenting,16:50,17:44,0.9,21:00
EMP0254,12:00,Misc,17:51,18:07,0.26,21:00
EMP0254,12:00,Team collaboration,18:08,18:56,0.8,21:00
EMP0254,12:00,Analyzing,18:59,19:57,0.98,21:00
EMP0254,12:00,Presentation,20:10,20:45,0.57,21:00
EMP0254,12:00,Planning,20:51,21:00,0.15,21:00
EMP0255,12:00,Email communication,12:00,12:34,0.57,21:00
EMP0255,12:00,Morning routine,12:47,13:15,0.48,21:00
EMP0255,12:00,Meetings,13:20,14:38,1.29,21:00
EMP0255,12:00,Administrative,14:44,15:12,0.47,21:00
EMP0255,12:00,Learning & Research,15:24,15:53,0.49,21:00
EMP0255,12:00,Meeting prep,15:55,16:11,0.25,21:00
EMP0255,12:00,Analyzing,16:20,17:19,0.99,21:00
EMP0255,12:00,Planning,17:23,18:01,0.63,21:00
EMP0255,12:00,Documenting,18:13,19:25,1.2,21:00
EMP0255,12:00,Misc,19:32,19:46,0.25,21:00
EMP0255,12:00,Presentation,19:53,20:22,0.47,21:00
EMP0255,12:00,Team collaboration,20:27,21:00,0.54,21:00
EMP0256,12:00,Morning routine,12:00,12:29,0.49,21:00
EMP0256,12:00,Administrative,12:38,13:14,0.6,21:00
EMP0256,12:00,Meetings,13:29,14:52,1.38,21:00
EMP0256,12:00,Email communication,15:00,15:35,0.59,21:00
EMP0256,12:00,Documenting,15:41,16:40,0.99,21:00
EMP0256,12:00,Meeting prep,16:48,17:09,0.35,21:00
EMP0256,12:00,Presentation,17:17,17:46,0.48,21:00
EMP0256,12:00,Team collaboration,17:55,18:35,0.67,21:00
EMP0256,12:00,Learning & Research,18:39,19:04,0.42,21:00
EMP0256,12:00,Misc,19:14,19:28,0.23,21:00
EMP0256,12:00,Planning,19:29,20:15,0.77,21:00
EMP0256,12:00,Analyzing,20:20,21:00,0.65,21:00
EMP0257,08:00,Administrative,08:00,08:30,0.5,17:00
EMP0257,08:00,Meetings,08:42,10:26,1.74,17:00
EMP0257,08:00,Morning routine,10:41,11:06,0.41,17:00
EMP0257,08:00,Email communication,11:07,11:35,0.47,17:00
EMP0257,08:00,Misc,11:42,11:59,0.29,17:00
EMP0257,08:00,Team collaboration,12:09,12:53,0.72,17:00
EMP0257,08:00,Planning,13:04,13:48,0.74,17:00
EMP0257,08:00,Analyzing,13:56,15:01,1.08,17:00
EMP0257,08:00,Documenting,15:13,16:17,1.07,17:00
EMP0257,08:00,Presentation,16:31,17:00,0.47,17:00
EMP0258,12:00,Morning routine,12:00,12:25,0.42,21:00
EMP0258,12:00,Meetings,12:34,13:55,1.35,21:00
EMP0258,12:00,Administrative,13:57,14:25,0.46,21:00
EMP0258,12:00,Email communication,14:27,15:01,0.58,21:00
EMP0258,12:00,Presentation,15:16,15:42,0.43,21:00
EMP0258,12:00,Learning & Research,15:44,16:11,0.45,21:00
EMP0258,12:00,Analyzing,16:16,17:24,1.14,21:00
EMP0258,12:00,Team collaboration,17:27,18:09,0.71,21:00
EMP0258,12:00,Meeting prep,18:13,18:32,0.32,21:00
EMP0258,12:00,Misc,18:39,18:52,0.21,21:00
EMP0258,12:00,Planning,19:02,19:55,0.88,21:00
EMP0258,12:00,Documenting,19:55,20:44,0.82,21:00
EMP0259,10:00,Meetings,10:00,11:17,1.29,19:00
EMP0259,10:00,Morning routine,11:29,12:00,0.51,19:00
EMP0259,10:00,Administrative,12:14,12:49,0.59,19:00
EMP0259,10:00,Email communication,12:57,13:21,0.4,19:00
EMP0259,10:00,Planning,13:29,14:20,0.84,19:00
EMP0259,10:00,Misc,14:27,14:42,0.26,19:00
EMP0259,10:00,Learning & Research,14:54,15:22,0.47,19:00
EMP0259,10:00,Analyzing,15:30,16:37,1.12,19:00
EMP0259,10:00,Team collaboration,16:50,17:36,0.75,19:00
EMP0259,10:00,Meeting prep,17:41,17:57,0.27,19:00
EMP0259,10:00,Documenting,18:09,19:00,0.85,19:00
EMP0260,10:00,Email communication,10:00,10:34,0.58,19:00
EMP0260,10:00,Meetings,10:40,12:02,1.36,19:00
EMP0260,10:00,Morning routine,12:07,12:41,0.55,19:00
EMP0260,10:00,Administrative,12:41,13:16,0.58,19:00
EMP0260,10:00,Learning & Research,13:27,13:54,0.45,19:00
EMP0260,10:00,Documenting,14:09,14:59,0.83,19:00
EMP0260,10:00,Misc,14:59,15:13,0.25,19:00
EMP0260,10:00,Presentation,15:17,15:52,0.58,19:00
EMP0260,10:00,Team collaboration,16:01,16:39,0.64,19:00
EMP0260,10:00,Planning,16:49,17:29,0.66,19:00
EMP0260,10:00,Meeting prep,17:44,18:02,0.32,19:00
EMP0260,10:00,Analyzing,18:16,19:00,0.72,19:00
EMP0261,10:00,Meetings,10:00,11:44,1.73,19:00
EMP0261,10:00,Morning routine,11:52,12:26,0.57,19:00
EMP0261,10:00,Email communication,12:31,13:04,0.56,19:00
EMP0261,10:00,Administrative,13:16,13:51,0.58,19:00
EMP0261,10:00,Planning,14:06,14:47,0.68,19:00
EMP0261,10:00,Analyzing,15:00,16:04,1.06,19:00
EMP0261,10:00,Meeting prep,16:11,16:31,0.33,19:00
EMP0261,10:00,Misc,16:38,16:56,0.29,19:00
EMP0261,10:00,Documenting,17:09,18:14,1.1,19:00
EMP0261,10:00,Presentation,18:19,18:48,0.48,19:00
EMP0261,10:00,Learning & Research,18:53,19:00,0.1,19:00
EMP0262,12:00,Morning routine,12:00,12:29,0.48,21:00
EMP0262,12:00,Email communication,12:39,13:14,0.59,21:00
EMP0262,12:00,Administrative,13:28,14:03,0.59,21:00
EMP0262,12:00,Meetings,14:05,15:40,1.58,21:00
EMP0262,12:00,Planning,15:47,16:27,0.66,21:00
EMP0262,12:00,Analyzing,16:34,17:39,1.09,21:00
EMP0262,12:00,Misc,17:43,17:56,0.22,21:00
EMP0262,12:00,Documenting,17:58,19:05,1.11,21:00
EMP0262,12:00,Presentation,19:06,19:38,0.54,21:00
EMP0262,12:00,Team collaboration,19:43,20:26,0.71,21:00
EMP0262,12:00,Learning & Research,20:29,21:00,0.51,21:00
EMP0263,10:00,Email communication,10:00,10:25,0.43,19:00
EMP0263,10:00,Administrative,10:31,10:59,0.45,19:00
EMP0263,10:00,Meetings,11:14,12:41,1.46,19:00
EMP0263,10:00,Morning routine,12:45,13:16,0.51,19:00
EMP0263,10:00,Presentation,13:18,13:52,0.58,19:00
EMP0263,10:00,Team collaboration,13:57,14:41,0.73,19:00
EMP0263,10:00,Meeting prep,14:44,15:03,0.31,19:00
EMP0263,10:00,Documenting,15:09,16:16,1.11,19:00
EMP0263,10:00,Planning,16:21,17:10,0.82,19:00
EMP0263,10:00,Analyzing,17:18,18:20,1.03,19:00
EMP0263,10:00,Misc,18:21,18:34,0.22,19:00
EMP0263,10:00,Learning & Research,18:38,19:00,0.36,19:00
EMP0264,08:00,Meetings,08:00,09:23,1.4,17:00
EMP0264,08:00,Morning routine,09:35,10:01,0.43,17:00
EMP0264,08:00,Administrative,10:11,10:46,0.58,17:00
EMP0264,08:00,Email communication,10:54,11:25,0.51,17:00
EMP0264,08:00,Documenting,11:38,12:39,1.01,17:00
EMP0264,08:00,Team collaboration,12:54,13:43,0.81,17:00
EMP0264,08:00,Learning & Research,13:45,14:09,0.41,17:00
EMP0264,08:00,Presentation,14:12,14:46,0.57,17:00
EMP0264,08:00,Meeting prep,14:55,15:14,0.3,17:00
EMP0264,08:00,Misc,15:14,15:26,0.2,17:00
EMP0264,08:00,Planning,15:27,16:03,0.61,17:00
EMP0264,08:00,Analyzing,16:13,17:00,0.77,17:00
EMP0265,12:00,Morning routine,12:00,12:24,0.42,21:00
EMP0265,12:00,Meetings,12:39,14:19,1.67,21:00
EMP0265,12:00,Email communication,14:24,14:54,0.49,21:00
EMP0265,12:00,Administrative,15:03,15:30,0.46,21:00
EMP0265,12:00,Learning & Research,15:40,16:15,0.58,21:00
EMP0265,12:00,Documenting,16:19,17:14,0.92,21:00
EMP0265,12:00,Misc,17:21,17:38,0.28,21:00
EMP0265,12:00,Analyzing,17:50,18:39,0.82,21:00
EMP0265,12:00,Presentation,18:39,19:10,0.51,21:00
EMP0265,12:00,Meeting prep,19:25,19:41,0.26,21:00
EMP0265,12:00,Team collaboration,19:55,20:34,0.65,21:00
EMP0265,12:00,Planning,20:47,21:00,0.21,21:00
EMP0266,12:00,Morning routine,12:00,12:25,0.42,21:00
EMP0266,12:00,Administrative,12:35,13:04,0.49,21:00
EMP0266,12:00,Meetings,13:05,14:20,1.24,21:00
EMP0266,12:00,Email communication,14:34,15:06,0.54,21:00
EMP0266,12:00,Learning & Research,15:11,15:39,0.46,21:00
EMP0266,12:00,Planning,15:45,16:27,0.7,21:00
EMP0266,12:00,Misc,16:36,16:50,0.23,21:00
EMP0266,12:00,Analyzing,16:51,18:01,1.15,21:00
EMP0266,12:00,Presentation,18:13,18:43,0.51,21:00
EMP0266,12:00,Team collaboration,18:54,19:34,0.66,21:00
EMP0266,12:00,Documenting,19:49,20:57,1.14,21:00
EMP0267,10:00,Morning routine,10:00,10:32,0.55,19:00
EMP0267,10:00,Email communication,10:42,11:17,0.58,19:00
EMP0267,10:00,Administrative,11:28,11:54,0.44,19:00
EMP0267,10:00,Meetings,11:57,13:33,1.59,19:00
EMP0267,10:00,Presentation,13:37,14:05,0.47,19:00
EMP0267,10:00,Misc,14:10,14:28,0.29,19:00
EMP0267,10:00,Team collaboration,14:28,15:07,0.66,19:00
EMP0267,10:00,Analyzing,15:18,16:08,0.83,19:00
EMP0267,10:00,Planning,16:21,17:07,0.78,19:00
EMP0267,10:00,Documenting,17:17,18:18,1,19:00
EMP0267,10:00,Learning & Research,18:26,18:57,0.53,19:00
EMP0268,10:00,Meetings,10:00,11:25,1.42,19:00
EMP0268,10:00,Email communication,11:28,11:52,0.4,19:00
EMP0268,10:00,Morning routine,11:55,12:26,0.51,19:00
EMP0268,10:00,Administrative,12:32,13:01,0.49,19:00
EMP0268,10:00,Analyzing,13:09,14:07,0.96,19:00
EMP0268,10:00,Presentation,14:11,14:36,0.42,19:00
EMP0268,10:00,Misc,14:46,14:59,0.21,19:00
EMP0268,10:00,Documenting,15:08,15:57,0.81,19:00
EMP0268,10:00,Meeting prep,16:04,16:20,0.28,19:00
EMP0268,10:00,Team collaboration,16:32,17:21,0.81,19:00
EMP0268,10:00,Learning & Research,17:35,18:01,0.43,19:00
EMP0268,10:00,Planning,18:08,18:49,0.68,19:00
EMP0269,10:00,Administrative,10:00,10:31,0.53,19:00
EMP0269,10:00,Email communication,10:41,11:15,0.55,19:00
EMP0269,10:00,Meetings,11:15,12:45,1.5,19:00
EMP0269,10:00,Morning routine,12:56,13:20,0.41,19:00
EMP0269,10:00,Learning & Research,13:23,13:54,0.52,19:00
EMP0269,10:00,Meeting prep,14:08,14:27,0.31,19:00
EMP0269,10:00,Presentation,14:33,14:57,0.4,19:00
EMP0269,10:00,Team collaboration,14:59,15:40,0.69,19:00
EMP0269,10:00,Planning,15:48,16:27,0.64,19:00
EMP0269,10:00,Analyzing,16:36,17:34,0.97,19:00
EMP0269,10:00,Documenting,17:43,18:38,0.91,19:00
EMP0269,10:00,Misc,18:52,19:00,0.13,19:00
EMP0270,12:00,Administrative,12:00,12:28,0.47,21:00
EMP0270,12:00,Meetings,12:28,13:50,1.37,21:00
EMP0270,12:00,Morning routine,13:58,14:26,0.47,21:00
EMP0270,12:00,Email communication,14:35,15:09,0.56,21:00
EMP0270,12:00,Learning & Research,15:13,15:48,0.58,21:00
EMP0270,12:00,Planning,15:52,16:38,0.76,21:00
EMP0270,12:00,Analyzing,16:47,17:46,0.99,21:00
EMP0270,12:00,Meeting prep,18:01,18:16,0.25,21:00
EMP0270,12:00,Team collaboration,18:18,18:58,0.66,21:00
EMP0270,12:00,Presentation,19:05,19:39,0.57,21:00
EMP0270,12:00,Documenting,19:48,20:46,0.97,21:00
EMP0270,12:00,Misc,20:53,21:00,0.11,21:00
EMP0271,10:00,Email communication,10:00,10:34,0.58,19:00
EMP0271,10:00,Morning routine,10:48,11:19,0.51,19:00
EMP0271,10:00,Administrative,11:32,12:02,0.51,19:00
EMP0271,10:00,Meetings,12:13,13:56,1.71,19:00
EMP0271,10:00,Presentation,14:02,14:28,0.43,19:00
EMP0271,10:00,Meeting prep,14:29,14:45,0.26,19:00
EMP0271,10:00,Team collaboration,14:54,15:38,0.74,19:00
EMP0271,10:00,Misc,15:53,16:06,0.21,19:00
EMP0271,10:00,Analyzing,16:10,16:59,0.82,19:00
EMP0271,10:00,Learning & Research,17:11,17:35,0.4,19:00
EMP0271,10:00,Documenting,17:46,18:35,0.81,19:00
